Date,Country,Distributor,Brand,Operator,Unit Cost,Amount,Unit Price,Sales
10/10/2021,Mexico,Metro,LG,Movistar,550,6,800,4800
4/10/2021,Brasil,Ripley,LG,Movistar,550,6,800,4800
9/24/2021,Guatemala,Ripley,LG,Movistar,550,7,800,5600
8/8/2021,Canada,Tottus,LG,Movistar,550,17,800,13600
2/28/2021,Peru,Ripley,LG,Movistar,550,19,800,15200
11/24/2019,Cuba,Saga Falabella,LG,Movistar,550,7,800,5600
4/27/2018,France,Oeschle,LG,Movistar,550,30,800,24000
10/10/2018,Germany,Plaza Vea,LG,Movistar,550,38,800,30400
9/13/2019,Brasil,Oeschle,LG,Movistar,550,49,800,39200
2/28/2020,Paraguay,Tottus,LG,Movistar,550,42,800,33600
11/15/2018,Chile,Plaza Vea,LG,Movistar,550,24,800,19200
10/2/2018,Colombia,Metro,LG,Movistar,550,17,800,13600
11/10/2020,USA,Tottus,LG,Movistar,550,9,800,7200
6/5/2018,Denmark,Ripley,LG,Movistar,550,4,800,3200
8/24/2019,Brasil,Saga Falabella,LG,Movistar,550,1,800,800
9/7/2018,Guatemala,Saga Falabella,LG,Movistar,550,6,800,4800
11/14/2018,Ireland,Plaza Vea,LG,Movistar,550,23,800,18400
12/14/2019,Chile,Metro,LG,Movistar,550,28,800,22400
7/2/2018,Denmark,Ripley,LG,Movistar,550,6,800,4800
1/13/2019,Portugal,Metro,LG,Movistar,550,29,800,23200
11/23/2020,Venezuela,Metro,Motorola,Claro,675,20,950,19000
3/13/2021,Denmark,Tottus,Motorola,Claro,675,68,950,64600
1/18/2020,Argentina,Tottus,Motorola,Claro,675,36,950,34200
8/3/2019,Colombia,Oeschle,Motorola,Claro,675,26,950,24700
7/22/2018,Spain,Oeschle,Motorola,Claro,675,6,950,5700
8/12/2021,Guatemala,Metro,Motorola,Claro,675,46,950,43700
11/22/2020,Germany,Saga Falabella,Motorola,Claro,675,13,950,12350
3/2/2019,Uruguay,Plaza Vea,Motorola,Claro,675,73,950,69350
8/26/2020,Peru,Saga Falabella,Motorola,Claro,675,13,950,12350
7/15/2021,El Salvador,Oeschle,Motorola,Claro,675,60,950,57000
11/24/2021,Spain,Ripley,Motorola,Claro,675,2,950,1900
5/16/2020,Mexico,Saga Falabella,Motorola,Claro,675,6,950,5700
3/10/2020,Mexico,Tottus,Motorola,Claro,675,41,950,38950
11/9/2021,Switzerland,Metro,Motorola,Claro,675,16,950,15200
8/27/2019,Ireland,Saga Falabella,Motorola,Claro,675,8,950,7600
1/9/2021,United Kingdom,Oeschle,Motorola,Claro,675,96,950,91200
11/13/2019,Uruguay,Saga Falabella,Motorola,Claro,675,6,950,5700
1/23/2019,Uruguay,Saga Falabella,Motorola,Claro,675,1,950,950
9/21/2021,Peru,Metro,Motorola,Claro,675,43,950,40850
5/3/2019,Paraguay,Saga Falabella,Motorola,Claro,675,16,950,15200
3/28/2020,Canada,Tottus,Motorola,Claro,675,84,950,79800
11/21/2020,Spain,Metro,Motorola,Claro,675,33,950,31350
3/7/2019,Ireland,Oeschle,Motorola,Claro,675,84,950,79800
5/24/2021,Canada,Saga Falabella,Motorola,Claro,675,5,950,4750
12/26/2021,El Salvador,Tottus,Motorola,Claro,675,88,950,83600
10/5/2018,Venezuela,Saga Falabella,Motorola,Claro,675,6,950,5700
4/24/2019,USA,Metro,Motorola,Claro,675,17,950,16150
7/24/2021,Argentina,Metro,Motorola,Claro,675,59,950,56050
5/26/2019,Switzerland,Metro,Motorola,Claro,675,57,950,54150
4/25/2020,Uruguay,Oeschle,Motorola,Claro,675,83,950,78850
7/26/2021,USA,Saga Falabella,Motorola,Claro,675,18,950,17100
5/23/2020,Canada,Oeschle,Motorola,Claro,675,35,950,33250
1/10/2021,Argentina,Metro,Motorola,Claro,675,50,950,47500
4/18/2019,Chile,Plaza Vea,Motorola,Claro,675,74,950,70300
1/15/2020,France,Saga Falabella,Motorola,Claro,675,16,950,15200
9/6/2020,Chile,Tottus,Motorola,Claro,675,56,950,53200
12/2/2019,Switzerland,Plaza Vea,Motorola,Claro,675,10,950,9500
3/16/2019,Denmark,Saga Falabella,Motorola,Claro,675,2,950,1900
7/20/2019,Guatemala,Plaza Vea,Motorola,Claro,675,51,950,48450
8/1/2021,Colombia,Tottus,Motorola,Claro,675,78,950,74100
7/26/2018,Chile,Oeschle,Motorola,Claro,675,83,950,78850
5/13/2020,Portugal,Saga Falabella,Motorola,Claro,675,15,950,14250
9/25/2020,Uruguay,Plaza Vea,Motorola,Claro,675,61,950,57950
11/23/2020,Venezuela,Metro,Motorola,Claro,675,20,950,19000
3/13/2021,Denmark,Tottus,Motorola,Claro,675,68,950,64600
1/18/2020,Argentina,Tottus,Motorola,Claro,675,36,950,34200
8/3/2019,Colombia,Oeschle,Motorola,Claro,675,26,950,24700
7/22/2018,Spain,Oeschle,Motorola,Claro,675,6,950,5700
8/12/2021,Guatemala,Metro,Motorola,Claro,675,46,950,43700
11/22/2020,Germany,Saga Falabella,Motorola,Claro,675,13,950,12350
3/2/2019,Uruguay,Plaza Vea,Motorola,Claro,675,73,950,69350
8/26/2020,Peru,Saga Falabella,Motorola,Claro,675,13,950,12350
7/15/2021,El Salvador,Oeschle,Motorola,Claro,675,60,950,57000
11/24/2021,Spain,Ripley,Motorola,Claro,675,2,950,1900
5/16/2020,Mexico,Saga Falabella,Motorola,Claro,675,6,950,5700
3/10/2020,Mexico,Tottus,Motorola,Claro,675,41,950,38950
11/9/2021,Switzerland,Metro,Motorola,Claro,675,16,950,15200
8/27/2019,Ireland,Saga Falabella,Motorola,Claro,675,8,950,7600
1/9/2021,United Kingdom,Oeschle,Motorola,Claro,675,96,950,91200
11/13/2019,Uruguay,Saga Falabella,Motorola,Claro,675,6,950,5700
1/23/2019,Uruguay,Saga Falabella,Motorola,Claro,675,1,950,950
9/21/2021,Peru,Metro,Motorola,Claro,675,43,950,40850
5/3/2019,Paraguay,Saga Falabella,Motorola,Claro,675,16,950,15200
3/28/2020,Canada,Tottus,Motorola,Claro,675,84,950,79800
11/21/2020,Spain,Metro,Motorola,Claro,675,33,950,31350
3/7/2019,Ireland,Oeschle,Motorola,Claro,675,84,950,79800
5/24/2021,Canada,Saga Falabella,Motorola,Claro,675,5,950,4750
12/26/2021,El Salvador,Tottus,Motorola,Claro,675,88,950,83600
10/5/2018,Venezuela,Saga Falabella,Motorola,Claro,675,6,950,5700
4/24/2019,USA,Metro,Motorola,Claro,675,17,950,16150
7/24/2021,Argentina,Metro,Motorola,Claro,675,59,950,56050
5/26/2019,Switzerland,Metro,Motorola,Claro,675,57,950,54150
4/25/2020,Uruguay,Oeschle,Motorola,Claro,675,83,950,78850
7/26/2021,USA,Saga Falabella,Motorola,Claro,675,18,950,17100
5/23/2020,Canada,Oeschle,Motorola,Claro,675,35,950,33250
1/10/2021,Argentina,Metro,Motorola,Claro,675,50,950,47500
4/18/2019,Chile,Plaza Vea,Motorola,Claro,675,74,950,70300
1/15/2020,France,Saga Falabella,Motorola,Claro,675,16,950,15200
9/6/2020,Chile,Tottus,Motorola,Claro,675,56,950,53200
12/2/2019,Switzerland,Plaza Vea,Motorola,Claro,675,10,950,9500
3/16/2019,Denmark,Saga Falabella,Motorola,Claro,675,2,950,1900
7/20/2019,Guatemala,Plaza Vea,Motorola,Claro,675,51,950,48450
8/1/2021,Colombia,Tottus,Motorola,Claro,675,78,950,74100
7/26/2018,Chile,Oeschle,Motorola,Claro,675,83,950,78850
5/13/2020,Portugal,Saga Falabella,Motorola,Claro,675,15,950,14250
9/25/2020,Uruguay,Plaza Vea,Motorola,Claro,675,61,950,57950
9/12/2021,Portugal,Saga Falabella,Motorola,Movistar,675,4,950,3800
3/10/2020,El Salvador,Saga Falabella,Motorola,Movistar,675,2,950,1900
2/27/2021,Germany,Saga Falabella,Motorola,Movistar,675,9,950,8550
5/10/2021,France,Ripley,Motorola,Movistar,675,9,950,8550
5/26/2018,Mexico,Ripley,Motorola,Movistar,675,2,950,1900
4/4/2018,Switzerland,Plaza Vea,Motorola,Movistar,675,8,950,7600
3/24/2021,Ireland,Tottus,Motorola,Movistar,675,5,950,4750
4/27/2021,Paraguay,Metro,Motorola,Movistar,675,3,950,2850
2/13/2018,Paraguay,Oeschle,Motorola,Movistar,675,4,950,3800
5/14/2021,Ireland,Plaza Vea,Motorola,Movistar,675,6,950,5700
1/23/2020,Canada,Oeschle,Motorola,Movistar,675,21,950,19950
6/28/2018,Bolivia,Oeschle,Motorola,Movistar,675,20,950,19000
5/27/2021,Portugal,Saga Falabella,Motorola,Movistar,675,6,950,5700
6/26/2020,Peru,Saga Falabella,Motorola,Movistar,675,9,950,8550
9/29/2021,France,Metro,Motorola,Movistar,675,18,950,17100
9/23/2018,United Kingdom,Metro,Motorola,Movistar,675,28,950,26600
11/23/2018,Denmark,Tottus,Motorola,Movistar,675,21,950,19950
7/27/2021,Ireland,Metro,Motorola,Movistar,675,18,950,17100
11/1/2021,Portugal,Plaza Vea,Motorola,Movistar,675,35,950,33250
6/21/2021,Cuba,Metro,Motorola,Movistar,675,17,950,16150
2/27/2021,Ireland,Tottus,Motorola,Movistar,675,26,950,24700
9/14/2021,Mexico,Plaza Vea,Motorola,Movistar,675,13,950,12350
2/28/2018,Jamaica,Tottus,Motorola,Movistar,675,22,950,20900
4/28/2020,Portugal,Plaza Vea,Motorola,Movistar,675,1,950,950
5/20/2020,Colombia,Ripley,Motorola,Movistar,675,7,950,6650
12/5/2021,Mexico,Metro,Motorola,Movistar,675,24,950,22800
7/23/2019,Argentina,Ripley,Motorola,Movistar,675,16,950,15200
5/22/2021,Germany,Plaza Vea,Motorola,Movistar,675,13,950,12350
1/6/2021,Uruguay,Saga Falabella,Motorola,Movistar,675,6,950,5700
2/29/2020,Denmark,Saga Falabella,Motorola,Movistar,675,8,950,7600
8/28/2020,Cuba,Ripley,Motorola,Movistar,675,6,950,5700
3/17/2021,Spain,Tottus,Motorola,Movistar,675,4,950,3800
3/31/2020,Venezuela,Oeschle,Motorola,Movistar,675,48,950,45600
11/17/2018,Spain,Oeschle,Motorola,Movistar,675,18,950,17100
9/18/2020,Brasil,Oeschle,Motorola,Movistar,675,3,950,2850
4/2/2019,Paraguay,Plaza Vea,Motorola,Movistar,675,1,950,950
7/14/2021,Chile,Plaza Vea,Motorola,Movistar,675,27,950,25650
2/1/2020,Jamaica,Saga Falabella,Motorola,Movistar,675,4,950,3800
3/16/2021,France,Ripley,Motorola,Movistar,675,14,950,13300
2/5/2019,Portugal,Metro,Motorola,Movistar,675,17,950,16150
11/1/2021,Germany,Plaza Vea,Motorola,Movistar,675,18,950,17100
9/12/2021,Portugal,Saga Falabella,Motorola,Movistar,675,4,950,3800
3/10/2020,El Salvador,Saga Falabella,Motorola,Movistar,675,2,950,1900
2/27/2021,Germany,Saga Falabella,Motorola,Movistar,675,9,950,8550
5/10/2021,France,Ripley,Motorola,Movistar,675,9,950,8550
5/26/2018,Mexico,Ripley,Motorola,Movistar,675,2,950,1900
4/4/2018,Switzerland,Plaza Vea,Motorola,Movistar,675,8,950,7600
3/24/2021,Ireland,Tottus,Motorola,Movistar,675,5,950,4750
4/27/2021,Paraguay,Metro,Motorola,Movistar,675,3,950,2850
2/13/2018,Paraguay,Oeschle,Motorola,Movistar,675,4,950,3800
5/14/2021,Ireland,Plaza Vea,Motorola,Movistar,675,6,950,5700
1/23/2020,Canada,Oeschle,Motorola,Movistar,675,21,950,19950
6/28/2018,Bolivia,Oeschle,Motorola,Movistar,675,20,950,19000
5/27/2021,Portugal,Saga Falabella,Motorola,Movistar,675,6,950,5700
6/26/2020,Peru,Saga Falabella,Motorola,Movistar,675,9,950,8550
9/29/2021,France,Metro,Motorola,Movistar,675,18,950,17100
9/23/2018,United Kingdom,Metro,Motorola,Movistar,675,28,950,26600
11/23/2018,Denmark,Tottus,Motorola,Movistar,675,21,950,19950
7/27/2021,Ireland,Metro,Motorola,Movistar,675,18,950,17100
11/1/2021,Portugal,Plaza Vea,Motorola,Movistar,675,35,950,33250
6/21/2021,Cuba,Metro,Motorola,Movistar,675,17,950,16150
2/27/2021,Ireland,Tottus,Motorola,Movistar,675,26,950,24700
9/14/2021,Mexico,Plaza Vea,Motorola,Movistar,675,13,950,12350
2/28/2018,Jamaica,Tottus,Motorola,Movistar,675,22,950,20900
4/28/2020,Portugal,Plaza Vea,Motorola,Movistar,675,1,950,950
5/20/2020,Colombia,Ripley,Motorola,Movistar,675,7,950,6650
12/5/2021,Mexico,Metro,Motorola,Movistar,675,24,950,22800
7/23/2019,Argentina,Ripley,Motorola,Movistar,675,16,950,15200
5/22/2021,Germany,Plaza Vea,Motorola,Movistar,675,13,950,12350
1/6/2021,Uruguay,Saga Falabella,Motorola,Movistar,675,6,950,5700
2/29/2020,Denmark,Saga Falabella,Motorola,Movistar,675,8,950,7600
8/28/2020,Cuba,Ripley,Motorola,Movistar,675,6,950,5700
3/17/2021,Spain,Tottus,Motorola,Movistar,675,4,950,3800
3/31/2020,Venezuela,Oeschle,Motorola,Movistar,675,48,950,45600
11/17/2018,Spain,Oeschle,Motorola,Movistar,675,18,950,17100
9/18/2020,Brasil,Oeschle,Motorola,Movistar,675,3,950,2850
4/2/2019,Paraguay,Plaza Vea,Motorola,Movistar,675,1,950,950
7/14/2021,Chile,Plaza Vea,Motorola,Movistar,675,27,950,25650
2/1/2020,Jamaica,Saga Falabella,Motorola,Movistar,675,4,950,3800
3/16/2021,France,Ripley,Motorola,Movistar,675,14,950,13300
2/5/2019,Portugal,Metro,Motorola,Movistar,675,17,950,16150
11/1/2021,Germany,Plaza Vea,Motorola,Movistar,675,18,950,17100
2/13/2018,France,Saga Falabella,Motorola,Bitel,675,24,950,22800
3/29/2018,Spain,Tottus,Motorola,Bitel,675,24,950,22800
3/19/2020,USA,Tottus,Motorola,Bitel,675,172,950,163400
1/5/2020,Argentina,Metro,Motorola,Bitel,675,21,950,19950
7/13/2020,France,Ripley,Motorola,Bitel,675,15,950,14250
2/10/2021,El Salvador,Metro,Motorola,Bitel,675,9,950,8550
8/18/2021,Switzerland,Saga Falabella,Motorola,Bitel,675,23,950,21850
9/11/2020,Colombia,Tottus,Motorola,Bitel,675,178,950,169100
10/18/2018,USA,Tottus,Motorola,Bitel,675,173,950,164350
2/9/2018,Guatemala,Oeschle,Motorola,Bitel,675,149,950,141550
5/21/2021,Spain,Ripley,Motorola,Bitel,675,56,950,53200
4/4/2019,Uruguay,Plaza Vea,Motorola,Bitel,675,107,950,101650
9/5/2021,Venezuela,Saga Falabella,Motorola,Bitel,675,21,950,19950
6/17/2018,Germany,Metro,Motorola,Bitel,675,41,950,38950
3/1/2018,France,Plaza Vea,Motorola,Bitel,675,9,950,8550
12/16/2020,Bolivia,Metro,Motorola,Bitel,675,19,950,18050
6/24/2020,Peru,Saga Falabella,Motorola,Bitel,675,16,950,15200
10/26/2018,Ireland,Plaza Vea,Motorola,Bitel,675,32,950,30400
12/16/2020,USA,Tottus,Motorola,Bitel,675,59,950,56050
8/19/2019,Paraguay,Oeschle,Motorola,Bitel,675,121,950,114950
3/31/2019,Portugal,Ripley,Motorola,Bitel,675,31,950,29450
9/12/2021,Bolivia,Metro,Motorola,Bitel,675,9,950,8550
2/27/2021,Guatemala,Oeschle,Motorola,Bitel,675,27,950,25650
7/23/2018,United Kingdom,Plaza Vea,Motorola,Bitel,675,44,950,41800
12/25/2021,Ireland,Ripley,Motorola,Bitel,675,27,950,25650
1/15/2021,Colombia,Plaza Vea,Motorola,Bitel,675,56,950,53200
5/21/2020,Mexico,Oeschle,Motorola,Bitel,675,123,950,116850
5/20/2020,France,Plaza Vea,Motorola,Bitel,675,18,950,17100
10/23/2019,France,Ripley,Motorola,Bitel,675,27,950,25650
4/15/2021,Canada,Metro,Motorola,Bitel,675,46,950,43700
10/5/2021,Peru,Metro,Motorola,Bitel,675,60,950,57000
2/8/2021,Jamaica,Ripley,Motorola,Bitel,675,55,950,52250
9/19/2021,USA,Oeschle,Motorola,Bitel,675,31,950,29450
10/6/2021,Canada,Saga Falabella,Motorola,Bitel,675,2,950,1900
11/30/2021,Switzerland,Tottus,Motorola,Bitel,675,46,950,43700
2/13/2018,France,Saga Falabella,Motorola,Bitel,675,24,950,22800
3/29/2018,Spain,Tottus,Motorola,Bitel,675,24,950,22800
3/19/2020,USA,Tottus,Motorola,Bitel,675,172,950,163400
1/5/2020,Argentina,Metro,Motorola,Bitel,675,21,950,19950
7/13/2020,France,Ripley,Motorola,Bitel,675,15,950,14250
2/10/2021,El Salvador,Metro,Motorola,Bitel,675,9,950,8550
8/18/2021,Switzerland,Saga Falabella,Motorola,Bitel,675,23,950,21850
9/11/2020,Colombia,Tottus,Motorola,Bitel,675,178,950,169100
10/18/2018,USA,Tottus,Motorola,Bitel,675,173,950,164350
2/9/2018,Guatemala,Oeschle,Motorola,Bitel,675,149,950,141550
5/21/2021,Spain,Ripley,Motorola,Bitel,675,56,950,53200
4/4/2019,Uruguay,Plaza Vea,Motorola,Bitel,675,107,950,101650
9/5/2021,Venezuela,Saga Falabella,Motorola,Bitel,675,21,950,19950
6/17/2018,Germany,Metro,Motorola,Bitel,675,41,950,38950
3/1/2018,France,Plaza Vea,Motorola,Bitel,675,9,950,8550
12/16/2020,Bolivia,Metro,Motorola,Bitel,675,19,950,18050
6/24/2020,Peru,Saga Falabella,Motorola,Bitel,675,16,950,15200
10/26/2018,Ireland,Plaza Vea,Motorola,Bitel,675,32,950,30400
12/16/2020,USA,Tottus,Motorola,Bitel,675,59,950,56050
8/19/2019,Paraguay,Oeschle,Motorola,Bitel,675,121,950,114950
3/31/2019,Portugal,Ripley,Motorola,Bitel,675,31,950,29450
9/12/2021,Bolivia,Metro,Motorola,Bitel,675,9,950,8550
2/27/2021,Guatemala,Oeschle,Motorola,Bitel,675,27,950,25650
7/23/2018,United Kingdom,Plaza Vea,Motorola,Bitel,675,44,950,41800
12/25/2021,Ireland,Ripley,Motorola,Bitel,675,27,950,25650
1/15/2021,Colombia,Plaza Vea,Motorola,Bitel,675,56,950,53200
5/21/2020,Mexico,Oeschle,Motorola,Bitel,675,123,950,116850
5/20/2020,France,Plaza Vea,Motorola,Bitel,675,18,950,17100
10/23/2019,France,Ripley,Motorola,Bitel,675,27,950,25650
4/15/2021,Canada,Metro,Motorola,Bitel,675,46,950,43700
10/5/2021,Peru,Metro,Motorola,Bitel,675,60,950,57000
2/8/2021,Jamaica,Ripley,Motorola,Bitel,675,55,950,52250
9/19/2021,USA,Oeschle,Motorola,Bitel,675,31,950,29450
10/6/2021,Canada,Saga Falabella,Motorola,Bitel,675,2,950,1900
11/30/2021,Switzerland,Tottus,Motorola,Bitel,675,46,950,43700
8/5/2021,Ireland,Oeschle,Motorola,Tuenti,675,131,950,124450
3/3/2021,Denmark,Saga Falabella,Motorola,Tuenti,675,12,950,11400
8/7/2021,Guatemala,Metro,Motorola,Tuenti,675,147,950,139650
4/14/2020,Peru,Plaza Vea,Motorola,Tuenti,675,1,950,950
10/18/2019,Chile,Oeschle,Motorola,Tuenti,675,36,950,34200
3/30/2018,Chile,Tottus,Motorola,Tuenti,675,46,950,43700
5/17/2021,Brasil,Oeschle,Motorola,Tuenti,675,119,950,113050
9/4/2018,Ireland,Plaza Vea,Motorola,Tuenti,675,35,950,33250
5/16/2021,Cuba,Ripley,Motorola,Tuenti,675,43,950,40850
7/22/2018,Portugal,Plaza Vea,Motorola,Tuenti,675,111,950,105450
7/15/2020,Jamaica,Plaza Vea,Motorola,Tuenti,675,62,950,58900
7/30/2020,Portugal,Saga Falabella,Motorola,Tuenti,675,2,950,1900
12/2/2018,El Salvador,Oeschle,Motorola,Tuenti,675,75,950,71250
1/8/2019,USA,Plaza Vea,Motorola,Tuenti,675,107,950,101650
4/27/2018,Ireland,Oeschle,Motorola,Tuenti,675,17,950,16150
5/20/2021,Bolivia,Plaza Vea,Motorola,Tuenti,675,46,950,43700
12/29/2018,United Kingdom,Plaza Vea,Motorola,Tuenti,675,166,950,157700
8/25/2021,Mexico,Tottus,Motorola,Tuenti,675,273,950,259350
3/27/2021,Cuba,Ripley,Motorola,Tuenti,675,86,950,81700
11/21/2020,Chile,Saga Falabella,Motorola,Tuenti,675,1,950,950
2/13/2019,Denmark,Tottus,Motorola,Tuenti,675,283,950,268850
1/16/2021,Chile,Ripley,Motorola,Tuenti,675,49,950,46550
11/16/2018,Chile,Oeschle,Motorola,Tuenti,675,10,950,9500
9/29/2020,Portugal,Tottus,Motorola,Tuenti,675,125,950,118750
11/4/2020,Ireland,Metro,Motorola,Tuenti,675,122,950,115900
4/13/2020,Chile,Saga Falabella,Motorola,Tuenti,675,5,950,4750
2/8/2019,France,Oeschle,Motorola,Tuenti,675,73,950,69350
4/23/2021,El Salvador,Plaza Vea,Motorola,Tuenti,675,40,950,38000
7/30/2021,Brasil,Ripley,Motorola,Tuenti,675,38,950,36100
8/18/2021,Chile,Plaza Vea,Motorola,Tuenti,675,53,950,50350
12/18/2021,Argentina,Ripley,Motorola,Tuenti,675,31,950,29450
10/26/2021,Uruguay,Metro,Motorola,Tuenti,675,93,950,88350
6/19/2021,France,Plaza Vea,Motorola,Tuenti,675,56,950,53200
8/5/2021,Ireland,Oeschle,Motorola,Tuenti,675,131,950,124450
3/3/2021,Denmark,Saga Falabella,Motorola,Tuenti,675,12,950,11400
8/7/2021,Guatemala,Metro,Motorola,Tuenti,675,147,950,139650
4/14/2020,Peru,Plaza Vea,Motorola,Tuenti,675,1,950,950
10/18/2019,Chile,Oeschle,Motorola,Tuenti,675,36,950,34200
3/30/2018,Chile,Tottus,Motorola,Tuenti,675,46,950,43700
5/17/2021,Brasil,Oeschle,Motorola,Tuenti,675,119,950,113050
9/4/2018,Ireland,Plaza Vea,Motorola,Tuenti,675,35,950,33250
5/16/2021,Cuba,Ripley,Motorola,Tuenti,675,43,950,40850
7/22/2018,Portugal,Plaza Vea,Motorola,Tuenti,675,111,950,105450
7/15/2020,Jamaica,Plaza Vea,Motorola,Tuenti,675,62,950,58900
7/30/2020,Portugal,Saga Falabella,Motorola,Tuenti,675,2,950,1900
12/2/2018,El Salvador,Oeschle,Motorola,Tuenti,675,75,950,71250
1/8/2019,USA,Plaza Vea,Motorola,Tuenti,675,107,950,101650
4/27/2018,Ireland,Oeschle,Motorola,Tuenti,675,17,950,16150
5/20/2021,Bolivia,Plaza Vea,Motorola,Tuenti,675,46,950,43700
12/29/2018,United Kingdom,Plaza Vea,Motorola,Tuenti,675,166,950,157700
8/25/2021,Mexico,Tottus,Motorola,Tuenti,675,273,950,259350
3/27/2021,Cuba,Ripley,Motorola,Tuenti,675,86,950,81700
11/21/2020,Chile,Saga Falabella,Motorola,Tuenti,675,1,950,950
2/13/2019,Denmark,Tottus,Motorola,Tuenti,675,283,950,268850
1/16/2021,Chile,Ripley,Motorola,Tuenti,675,49,950,46550
11/16/2018,Chile,Oeschle,Motorola,Tuenti,675,10,950,9500
9/29/2020,Portugal,Tottus,Motorola,Tuenti,675,125,950,118750
11/4/2020,Ireland,Metro,Motorola,Tuenti,675,122,950,115900
4/13/2020,Chile,Saga Falabella,Motorola,Tuenti,675,5,950,4750
2/8/2019,France,Oeschle,Motorola,Tuenti,675,73,950,69350
4/23/2021,El Salvador,Plaza Vea,Motorola,Tuenti,675,40,950,38000
7/30/2021,Brasil,Ripley,Motorola,Tuenti,675,38,950,36100
8/18/2021,Chile,Plaza Vea,Motorola,Tuenti,675,53,950,50350
12/18/2021,Argentina,Ripley,Motorola,Tuenti,675,31,950,29450
10/26/2021,Uruguay,Metro,Motorola,Tuenti,675,93,950,88350
6/19/2021,France,Plaza Vea,Motorola,Tuenti,675,56,950,53200
6/12/2019,Canada,Tottus,Motorola,Entel,675,138,950,131100
6/23/2021,Canada,Metro,Motorola,Entel,675,69,950,65550
8/13/2019,France,Oeschle,Motorola,Entel,675,159,950,151050
10/12/2019,Paraguay,Plaza Vea,Motorola,Entel,675,148,950,140600
10/8/2021,Brasil,Saga Falabella,Motorola,Entel,675,38,950,36100
7/30/2021,Guatemala,Metro,Motorola,Entel,675,51,950,48450
5/30/2021,Argentina,Tottus,Motorola,Entel,675,233,950,221350
2/4/2021,Spain,Tottus,Motorola,Entel,675,236,950,224200
11/10/2020,Germany,Metro,Motorola,Entel,675,27,950,25650
12/8/2018,Germany,Metro,Motorola,Entel,675,116,950,110200
3/19/2020,Canada,Metro,Motorola,Entel,675,76,950,72200
9/23/2020,Bolivia,Metro,Motorola,Entel,675,86,950,81700
9/16/2020,Canada,Plaza Vea,Motorola,Entel,675,121,950,114950
1/29/2021,Cuba,Metro,Motorola,Entel,675,92,950,87400
2/8/2021,Bolivia,Metro,Motorola,Entel,675,108,950,102600
3/26/2019,Spain,Oeschle,Motorola,Entel,675,132,950,125400
10/23/2018,Denmark,Tottus,Motorola,Entel,675,173,950,164350
3/20/2018,Mexico,Saga Falabella,Motorola,Entel,675,22,950,20900
1/7/2021,Peru,Plaza Vea,Motorola,Entel,675,112,950,106400
2/18/2020,Spain,Saga Falabella,Motorola,Entel,675,37,950,35150
12/21/2019,Uruguay,Tottus,Motorola,Entel,675,41,950,38950
12/26/2019,United Kingdom,Ripley,Motorola,Entel,675,44,950,41800
1/17/2019,Ireland,Metro,Motorola,Entel,675,24,950,22800
2/5/2020,Ireland,Saga Falabella,Motorola,Entel,675,37,950,35150
6/10/2021,Mexico,Tottus,Motorola,Entel,675,27,950,25650
2/16/2021,Venezuela,Tottus,Motorola,Entel,675,175,950,166250
11/30/2020,United Kingdom,Ripley,Motorola,Entel,675,9,950,8550
12/18/2020,Mexico,Saga Falabella,Motorola,Entel,675,20,950,19000
12/27/2020,Uruguay,Saga Falabella,Motorola,Entel,675,13,950,12350
8/31/2021,United Kingdom,Plaza Vea,Motorola,Entel,675,19,950,18050
6/12/2019,Canada,Tottus,Motorola,Entel,675,138,950,131100
6/23/2021,Canada,Metro,Motorola,Entel,675,69,950,65550
8/13/2019,France,Oeschle,Motorola,Entel,675,159,950,151050
10/12/2019,Paraguay,Plaza Vea,Motorola,Entel,675,148,950,140600
10/8/2021,Brasil,Saga Falabella,Motorola,Entel,675,38,950,36100
7/30/2021,Guatemala,Metro,Motorola,Entel,675,51,950,48450
5/30/2021,Argentina,Tottus,Motorola,Entel,675,233,950,221350
2/4/2021,Spain,Tottus,Motorola,Entel,675,236,950,224200
11/10/2020,Germany,Metro,Motorola,Entel,675,27,950,25650
12/8/2018,Germany,Metro,Motorola,Entel,675,116,950,110200
3/19/2020,Canada,Metro,Motorola,Entel,675,76,950,72200
9/23/2020,Bolivia,Metro,Motorola,Entel,675,86,950,81700
9/16/2020,Canada,Plaza Vea,Motorola,Entel,675,121,950,114950
1/29/2021,Cuba,Metro,Motorola,Entel,675,92,950,87400
2/8/2021,Bolivia,Metro,Motorola,Entel,675,108,950,102600
3/26/2019,Spain,Oeschle,Motorola,Entel,675,132,950,125400
10/23/2018,Denmark,Tottus,Motorola,Entel,675,173,950,164350
3/20/2018,Mexico,Saga Falabella,Motorola,Entel,675,22,950,20900
1/7/2021,Peru,Plaza Vea,Motorola,Entel,675,112,950,106400
2/18/2020,Spain,Saga Falabella,Motorola,Entel,675,37,950,35150
12/21/2019,Uruguay,Tottus,Motorola,Entel,675,41,950,38950
12/26/2019,United Kingdom,Ripley,Motorola,Entel,675,44,950,41800
1/17/2019,Ireland,Metro,Motorola,Entel,675,24,950,22800
2/5/2020,Ireland,Saga Falabella,Motorola,Entel,675,37,950,35150
6/10/2021,Mexico,Tottus,Motorola,Entel,675,27,950,25650
2/16/2021,Venezuela,Tottus,Motorola,Entel,675,175,950,166250
11/30/2020,United Kingdom,Ripley,Motorola,Entel,675,9,950,8550
